x,y,phi,k1,k2,s1,s2
0.231,0.2,0.44,-11.0,-13.0,0,0
0.23099676246716244,0.20000765162915884,0.4399176958182967,-10.994219352959728,-12.994080265374588,1,1
0.23098413152589178,0.20003750950515067,0.43959654626831607,-10.971663346570017,-12.970981579306196,1,1
0.23095642826343546,0.2001030455013364,0.43889176870594754,-10.922162994627042,-12.920290615062978,1,1
0.2309084698609871,0.20021668501449547,0.43767015166050927,-10.836361626474595,-12.832426744322671,1,1
0.23083560977565074,0.20038982489149268,0.4358101335578038,-10.705720069033408,-12.698648091126294,1,1
0.23073379276721048,0.20063283570792548,0.43320207295106633,-10.522535220250502,-12.511071420094826,1,1
0.23059961937491566,0.20095504969415684,0.4297486446862005,-10.279967444218153,-12.262701095066221,1,1
0.23043041504876063,0.20136473453212322,0.4253653038189099,-9.972072736148604,-11.94746287561049,1,1
0.23022429954380855,0.20186905263845986,0.41998076550900443,-9.593836053800832,-11.560238780943559,1,1
0.22998025240993694,0.20247400550325614,0.4135374549989597,-9.141202622511774,-11.096899677400165,1,1
0.2296981704785385,0.20318436321472372,0.4059918874578192,-8.611104415779986,-10.554332660256716,1,1
0.22937891320781215,0.20400358045139746,0.3973149431445058,-8.00147940687509,-9.930460718348495,1,1
0.22902433166971414,0.20493370187865897,0.3874920091335397,-7.311281587579819,-9.224252598788794,1,1
0.22863727693832675,0.20597526188749574,0.37652296479560177,-6.540480161349108,-8.435721231759558,1,1
0.22822158378106927,0.20712718573722008,0.3644219943221104,-5.690046739347078,-7.565909529874803,1,1
0.22778202597254923,0.2083867011366453,0.3512172157688317,-4.761929795294275,-6.61686283755717,1,1
0.22732424034133175,0.20974927082016032,0.33695012227696214,-3.7590160626981977,-5.591587765150038,1,1
0.22685461788135036,0.21120855745341863,0.32167483719648704,-2.6850789779800186,-4.49399759033486,1,1
0.22638016191589383,0.2127564319911236,0.30545719065741905,-1.5447146762742092,-3.328844835187208,1,1
0.22590831532894215,0.21438303524629496,0.2883736305754109,-0.34326642379227,-2.10164202014691,1,1
0.22544676114046747,0.2160768998782655,0.2705099860060037,0.9132612877896191,-0.818571946167135,1,1
0.2250103567103897,0.21781615144263786,0.2519599953918019,2.233204331026739,0.49988611683863926,1,1
0.224607907087386,0.2195777558330218,0.2328240656937567,3.6084073545219892,1.8470420940712133,1,1
0.2242421000835699,0.2213394978143917,0.21320764848343565,5.018405331481954,3.227822926001645,1,1
0.2239184143721237,0.22308548435368822,0.19321957469147655,6.4554010563135975,4.634553385057372,1,1
0.22364126568509152,0.22480043609840056,0.17297053406121035,7.911458184753211,6.05943103230621,1,1
0.22341389352783608,0.22647007213391496,0.15257151436375574,9.378612644327152,7.494636302261319,1,1
0.22323829722913113,0.228081453104141,0.13213229188810705,10.848980605211011,8.93243889702072,1,1
0.22311522311454407,0.22962326650130724,0.11176000076221532,12.314861059341952,10.36529855279722,1,1
0.22304420141461623,0.2310860417632814,0.09155780587574663,13.768831237346182,11.785958435088421,1,1
0.22302362854829447,0.23246228756573376,0.07162370079043505,15.203833317334174,13.187529654377693,1,1
0.223050887919678,0.23374654886834967,0.05204944819135786,16.613251137958745,14.563565662699023,1,1
0.2231225005318728,0.2349353863536698,0.03291967630798712,17.99097591071468,15.908125582337156,1,1
0.22323429566981548,0.23602728541515883,0.014311140469723517,19.331460223374762,17.215825820845815,1,1
0.22338159165618163,0.2370225054413743,-0.0037078453009983317,20.629759927869124,18.481879631135673,1,1
0.22355937717705873,0.23792288257696712,-0.021077805885972807,21.88156380240507,19.702124571895332,1,1
0.22376248477519237,0.23873160033925164,-0.03774833497568833,23.083211160503907,20.873038103290337,1,1
0.22398574964343657,0.23945294249011942,-0.053678163950642906,24.231697841203676,21.991741808182496,1,1
0.2242241486283739,0.24009204157620265,-0.06883507954986327,25.32467124844851,23.05599495388891,1,1
0.22447291619090878,0.24065463479658541,-0.08319570280746177,26.36041530851811,24.06417829916271,1,1
0.22472763581108263,0.24114683660978606,-0.09674514389806396,27.337826378551608,25.01526920261711,1,1
0.22498430685138465,0.24157493501815272,-0.10947654915882969,28.25638126457197,25.908809200779977,1,1
0.22523938813271083,0.24194521600334423,-0.12139055764430609,29.11609859315139,26.744865296372957,1,1
0.2254898203975646,0.24226381831584834,-0.13249468513175794,29.917494827571836,27.523986231593586,1,1
0.22573303043889173,0.24253661887131625,-0.1428026535556441,30.661536228862797,28.247155019616393,1,1
0.22596691998909266,0.2427691474470441,-0.15233368345084172,31.349588037343665,28.915738973623704,1,1
0.22618984253790503,0.2429665282241261,-0.16111176617675332,31.983362095038167,29.531438410540083,1,1
0.22640057113348186,0.24313344496710765,-0.16916493153891862,32.56486404799638,30.096235120869995,1,1
0.22659825997225053,0.24327412622930938,-0.17652452498733331,33.09634116502547,30.612341591487326,1,1
0.22678240224969126,0.24339234685901642,-0.1832245069203135,33.580231690677564,31.082151849827163,1,1
0.22695278636809293,0.2434914421942346,-0.18930078482842813,34.019116520664674,31.50819467050357,1,1
0.22710945221174642,0.24357433160783204,-0.1947905871411582,34.4156738520806,31.8930897534809,1,1
0.2272526488290634,0.24364354844286396,-0.19973188575131573,34.77263732348515,32.239507350734854,1,1
0.22738279452078466,0.24370127381083706,-0.20416287234412692,35.092758025158126,32.550131689550234,1,1
0.22750044003303363,0.24374937217466067,-0.20812149189696894,35.37877063121066,32.82762841836928,1,1
0.22760623529749008,0.24378942707392837,-0.21164503508120153,35.63336378568049,33.07461618800148,1,1
0.22770089994863502,0.24382277575278716,-0.21476978981981223,35.859154766517484,33.29364237901346,1,1
0.2277851976775487,0.24385054180743188,-0.21753075095537697,36.05866835612002,33.487162896632555,1,1
0.22785991434932487,0.24387366527485188,-0.21996138587543723,36.23431976582469,33.657525878362044,1,1
0.22792583971223773,0.243892929835257,-0.22209345303247913,36.388401394919335,33.80695909705176,1,1
0.2279837524565874,0.24390898699947938,-0.22395686958197222,36.523073152270356,33.937560793270855,1,1
0.22803440833500038,0.24392237730378485,-0.22557962383735525,36.64035603001883,34.0512936349796,1,1
0.22807853102953995,0.24393354864354364,-0.22698772789347085,36.74212859313909,34.14998147886067,1,1
0.22811680544037882,0.24394287195039835,-0.22820520558417626,36.830126034823564,34.23530859516884,1,1
0.22814987307255302,0.24395065446135852,-0.22925411089739275,36.90594144431885,34.308821015332335,1,1
0.22817832920846118,0.24395715084880304,-0.23015457205178938,36.97102893952837,34.371929667420154,1,1
0.22820272157174262,0.24396257248331762,-0.2309248566229712,37.02670832990132,34.42591497755724,1,1
0.22822355021081064,0.24396709509156977,-0.23158145337284022,37.07417099433563,34.47193263400618,1,1
0.2282412683558517,0.2439708650532029,-0.23213916676388277,37.11448668257994,34.51102023357186,1,1
0.2282562840300749,0.24397400455740875,-0.2326112205118641,37.14861097556502,34.54410455594159,1,1
0.22826896222325652,0.24397661581407562,-0.2330093669289006,37.17739316899281,34.57200923937822,1,1
0.22827962746227504,0.2439787844881966,-0.23334399921913476,37.2015843742682,34.595462659802884,1,1
0.2282885666387086,0.2439805825009703,-0.23362426429841657,37.2218456605401,34.61510584384607,1,1
0.22829603197719947,0.24398207031766037,-0.23385817410685472,37.238756090446515,34.63150027417162,1,1
0.22830224404987026,0.24398329882133604,-0.23405271376029826,37.25282052951665,34.64513547169578,1,1
0.22830739476143927,0.24398431085333303,-0.23421394523735437,37.26447713460257,34.656436263783824,1,1
0.2283116502467625,0.24398514248567002,-0.2343471056178402,37.27410444986619,34.665769669793654,1,1
0.2283151536373567,0.2439858240776016,-0.23445669917385112,37.28202805952931,34.67345135525102,1,1
0.22831802766611853,0.24398638115775673,-0.23454658286453875,37.28852676471148,34.67975162339138,1,1
0.22832037709008518,0.24398683516463032,-0.23462004500018188,37.29383826722843,34.68490092778435,1,1
0.22832229091984577,0.24398720407126984,-0.23467987702121132,37.29816435627536,34.6890949023347,1,1
0.22832384445129603,0.24398750291454216,-0.23472843848526573,37.30167560460496,34.69249891525403,1,1
