x,y,phi,k1,k2,s1,s2
0.26,0.23,-0.3,28.0,-16.0,0,0
0.259998608310718,0.22999690482740726,-0.2999024647499515,28.0,-15.997683397663783,0,1
0.25999317697595165,0.22998482777378432,-0.2995218838524329,28.0,-15.988644054646498,0,1
0.2599812492146764,0.22995832633476934,-0.2986866816858018,28.0,-15.968806804731628,0,1
0.25996054226068355,0.22991239884884668,-0.2972389957543414,28.0,-15.934422191486599,0,1
0.2599289293557199,0.22984249261219927,-0.29503477050270327,28.0,-15.882068699464696,0,1
0.25988442177050225,0.22974452020615319,-0.29194407811237344,28.0,-15.808660377023637,0,1
0.2598251518227672,0.22961488117553946,-0.28785158846016684,28.0,-15.711458002072648,0,1
0.25974935794009496,0.22945048651879926,-0.28265711916600894,28.0,-15.58808214981806,0,1
0.2596553728466035,0.2292487837177211,-0.27627620424782245,28.0,-15.436526701873253,0,1
0.2595416159151337,0.22900778026376317,-0.2686406268812712,28.0,-15.25517150190884,0,1
0.2594065906074733,0.22872606384261998,-0.2596988685108854,28.0,-15.04279302335981,0,1
0.2592488877204065,0.22840281753084588,-0.24941643332283342,28.0,-14.798572075424694,0,1
0.2590671948693144,0.22803782854914828,-0.23777601400637774,28.0,-14.522097737964833,0,1
0.25886031228620615,0.2276314893174698,-0.22477747185100816,28.0,-14.213366885125515,0,1
0.2586271746052629,0.22718478977786297,-0.21043761152864357,28.0,-13.872778831055548,0,1
0.25836687788215984,0.22669930020181367,-0.19478973831861104,28.0,-13.501124807170813,0,1
0.258078710673863,0.22617714398588334,-0.17788299292893486,28.0,-13.099572156168763,0,1
0.25776218762566583,0.22562096026602704,-0.15978146630360257,28.0,-12.669643299948794,0,1
0.2574170837038466,0.22503385654399058,-0.14056310371827807,28.0,-12.21318970283321,0,1
0.25704346700412506,0.22441935190979498,-0.12031841388789874,28.0,-11.732361204007221,0,1
0.25664172798065404,0.22378131184704378,-0.09914900457595348,28.0,-11.229571230035038,0,1
0.2562126029916687,0.2231238760015338,-0.07716597115936782,28.0,-10.707458516157654,0,1
0.25575719024984817,0.22245138065331518,-0.05448816864032799,28.0,-10.168846060883418,0,1
0.25527695659031624,0.22176827793130494,-0.031240400612046224,28.0,-9.616698109896465,0,1
0.25477373390823316,0.22107905402262595,-0.007551560618423398,28.0,-9.054076011091825,0,1
0.25424970464241914,0.2203881487353532,0.016447237826483843,28.0,-8.48409380203448,0,1
0.2537073762551851,0.21969987875989866,0.040624506561157944,28.0,-7.909874384657338,0,1
0.25314954524101346,0.21901836683672632,0.06485016875555763,28.0,-7.33450711074818,0,1
0.25257925174685397,0.21834747878254346,0.08899725313347105,28.0,-6.761007547713918,0,1
0.2519997263667194,0.2176907699695969,0.11294346714677862,28.0,-6.192280119935232,0,1
0.2514143310517484,0.2170514424177289,0.13657262364276573,28.0,-5.6310842299888195,0,1
0.2508264963319169,0.2164323131769659,0.15977589995475985,28.0,-5.08000435979398,0,1
0.25023965716585206,0.21583579418311366,0.18245291312590828,28.0,-4.541424538274659,0,1
0.24965718972051734,0.21526388329322,0.20451259997539273,28.0,-4.017507443458844,0,1
0.24908235124293973,0.21471816578147682,0.22587389576763098,28.0,-3.510178287049931,0,1
0.2485182249401508,0.21419982522279318,0.2464662101883569,28.0,-3.0211135121830672,0,1
0.24796767145566054,0.2137096624268477,0.26622970402116897,28.0,-2.5517342237766565,0,1
0.24743328814891627,0.21324812091750597,0.28511537422691646,28.0,-2.1032041686212994,0,1
0.2469173769767395,0.21281531738051218,0.3030849589507902,28.0,-1.6764319916134072,0,1
0.2464219213693093,0.21241107551867133,0.3201106772370159,28.0,-1.2720774172642417,0,1
0.24594857211085527,0.21203496184517215,0.3361748208627537,28.0,-0.8905609431238491,0,1
0.24549864189496554,0.21168632209552043,0.3512692176806405,28.0,-0.5320765847803726,0,1
0.24507310793900844,0.2113643171284125,0.36539458717715056,28.0,-0.19660718077971767,0,1
0.2446726218188966,0.21106795739761525,0.37855980962776686,28.0,0.11605825022189925,0,1
0.24429796826523623,0.21079645655107465,0.39078115187872586,28.0,0.40630560935976323,0,1
0.24394975653551873,0.2105490049479445,0.40208141106908496,28.0,0.6746757722171606,0,1
0.24362755264213087,0.21032416635624104,0.4124890076156964,28.0,0.9218440727223716,0,1
0.24333071215162946,0.21012049323996299,0.42203715548504556,28.0,1.1485996577150204,0,1
0.24305841070546025,0.2099365455766142,0.4307630043328872,28.0,1.3558251126361434,0,1
0.24280967447531654,0.20977090640819732,0.43870680791882544,28.0,1.5444767118857863,0,1
0.24258340984916865,0.20962219443150076,0.4459111315444456,28.0,1.7155655965073207,0,1
0.24237843176619117,0.2094890739571937,0.4524201090322139,28.0,1.8701401288745996,0,1
0.24219349023975137,0.2093702625698975,0.45827875751558805,28.0,2.0092696207096763,0,1
0.242027294723203,0.20926453680846752,0.4635323561137793,28.0,2.1340295785917176,0,1
0.24187853608044316,0.20917073616224477,0.46822589247331053,28.0,2.245488561460382,0,1
0.2417459060199723,0.20908776564940176,0.47240357921885195,28.0,2.344696698559863,0,1
0.24162811393628944,0.2090145972112912,0.4761084406033453,28.0,2.4326758746575474,0,1
0.24152390117525305,0.20895027012462852,0.47938196810742817,28.0,2.510411552804359,0,1
0.2414320528004766,0.20889389060330996,0.48226384242611464,28.0,2.5788461737498256,0,1
0.24135140698624688,0.20884463073486154,0.4847917182029915,28.0,2.638874045536216,0,1
0.2412808621995143,0.20880172687350107,0.487001067027218,28.0,2.691337616734041,0,1
0.24121938236009782,0.20876447759266947,0.4889250735878358,28.0,2.7370250120431354,0,1
0.2411660001854156,0.20873224128440793,0.49059457946912366,28.0,2.7766686992327227,0,1
0.24111981893494414,0.20870443348066572,0.49203806885141516,28.0,2.8109451511896264,0,1
0.24108001277140537,0.2086805239619525,0.49328169033226155,28.0,2.8404753656714146,0,1
0.24104582595157184,0.2086600337111047,0.4943493091794491,28.0,2.865826107659858,0,1
0.24101657105071772,0.20864253176375983,0.4952625845456923,28.0,2.887511744398215,0,1
0.24099162641221042,0.20862763200193696,0.49604106649041146,28.0,2.9059965506938523,0,1
0.2409704329985408,0.20861498993251912,0.49670230804332305,28.0,2.92169737131647,0,1
0.24095249080312256,0.2086042994881328,0.49726198798559135,28.0,2.9349865377983546,0,1
0.24093735496424612,0.20859528988373177,0.4977340404969546,28.0,2.9461949481704375,0,1
0.2409246317043178,0.20858772255801122,0.49813078830381663,28.0,2.9556152297253173,0,1
0.24091397419950986,0.20858138822456926,0.4984630764485649,28.0,2.9635049164243426,0,1
0.24090507846763592,0.20857610405351082,0.49874040427170274,28.0,2.9700895837603474,0,1
0.24089767934578954,0.20857171100000738,0.4989710536456938,28.0,2.9755658945113628,0,1
0.24089154661428733,0.20856807129225446,0.49916221191507054,28.0,2.9801045186923187,0,1
0.24088648130990378,0.20856506608738457,0.49932008837598807,28.0,2.983852900003828,0,1
0.2408823122593578,0.20856259330027033,0.49945002346666256,28.0,2.986937849110277,0,1
0.24087889285354033,0.20856056560685424,0.4995565901364644,28.0,2.989467951116562,0,1
0.24087609807403146,0.2085589086207153,0.4996436871157664,28.0,2.991535780652428,0,1
0.24087382177598154,0.20855755923906114,0.49971462402215255,28.0,2.9932199230432093,0,1
0.24087197422533052,0.2085564641522308,0.4997721984133926,28.0,2.9945868041963575,0,1
0.24087047988349816,0.20855557850910683,0.4998187650365212,28.0,2.995692335131932,0,1
0.2408692754289698,0.20855486472955045,0.49985629762875405,28.0,2.9965833796111427,0,1
0.24086830800249165,0.2085542914540648,0.49988644370343577,28.0,2.9972990551558887,0,1
0.2408675336607442,0.208553832620322,0.4999105728064686,28.0,2.997871878992529,0,1
0.24086691602224972,0.20855346665592317,0.49992981875943177,28.0,2.9983287711828233,0,1
0.24086642508876546,0.2085531757767493,0.4999451164184205,28.0,2.9986919275088684,0,1
0.24086603622540384,0.208552945380467,0.4999572334758765,28.0,2.998979574636433,0,1
0.24086572928309719,0.20855276352512703,0.4999667978194064,28.0,2.9992066197653235,0,1
0.240865487847698,0.20855262048330228,0.4999743209395526,28.0,2.9993852064516884,0,1
0.2408652986008907,0.20855250836281286,0.49998021785010877,28.0,2.9995251876129343,0,1
0.24086515077912138,0.20855242078575037,0.4999848239519379,28.0,2.999634525950591,0,1
0.24086503571786777,0.2085523526182127,0.49998840923610954,28.0,2.99971963119158,0,1
0.24086494646972545,0.20855229974386927,0.4999911901859564,28.0,2.9997856426880296,0,1
0.24086487748594082,0.2085522588751787,0.499993339701512,28.0,2.9998366650573534,0,1
0.2408648243521461,0.20855222739675916,0.49999499533462033,28.0,2.9998759637089027,0,1
0.24086478357012533,0.20855220323605547,0.49999626608946596,28.0,2.999906126306818,0,1
0.2408647523784486,0.2085521847570497,0.4999972380118255,28.0,2.9999291954718057,0,1
0.24086472860574187,0.20855217067331683,0.4999979787612897,28.0,2.9999467773345647,0,1
0.24086471055121073,0.20855215997723286,0.4999985413342089,28.0,2.99996012992433,0,1
0.24086469688780102,0.20855215188259815,0.4999989670812312,28.0,2.9999702348088007,0,1
0.24051024478360983,0.20914559250012485,0.500000130563708,28.0,2.9999999999999996,0,0
0.24029982379901987,0.20949794351504916,0.5000000767202492,28.0,2.9999999999999996,0,0
0.2401754278445992,0.20970624517696762,0.5000000448892583,28.0,2.9999999999999996,0,0
0.240102204033426,0.20982885882329086,0.5000000261524233,28.0,2.9999999999999996,0,0
0.24005928799197304,0.20990072195420414,0.5000000151708754,28.0,2.9999999999999996,0,0
0.2400342441733937,0.20994265795650546,0.5000000087625516,28.0,2.9999999999999996,0,0
0.24001969336093396,0.2099670233663915,0.5000000050392249,28.0,2.9999999999999996,0,0
0.2400112760785738,0.20998111814875497,0.5000000028853733,28.0,2.9999999999999996,0,0
