x,y,phi,k1,k2,s1,s2
0.24079966809296163,0.2990780902864957,-0.15103284769618625,-15.684182337745852,-4.751401207190843,1,1
0.24080093339607606,0.2991116267116379,-0.15087036266169246,-15.64381038755698,-4.715949679741021,1,1
0.24080201100189103,0.2991404790063977,-0.15073037272411222,-15.609031772776095,-4.685408000843541,1,1
0.24080292679723453,0.2991652176483653,-0.1506101922444329,-15.579178005532112,-4.6591898749830065,1,1
0.24080370331486542,0.2991863573220107,-0.1505073837977118,-15.553642513895085,-4.636763168677645,1,1
0.24080436015902643,0.2992043602475372,-0.15041974726197574,-15.53187789103808,-4.617647545172643,1,1
0.24080491437421953,0.29921963964289466,-0.15034530721450237,-15.513392729265624,-4.601411724180457,1,1
0.24080538076519117,0.29923256325328595,-0.1502822991218415,-15.497748159156416,-4.5876704740319845,1,1
0.2408057721752091,0.299243456890204,-0.15022915475680387,-15.484554200904148,-4.576081431838937,1,1
0.24080609972877418,0.299252607929648,-0.15018448722094516,-15.473466021393286,-4.56634183516364,1,1
0.240806373044003,0.299260268726647,-0.15014707589650828,-15.464180177037708,-4.558185236628073,1,1
0.2408066004190831,0.29926665991049195,-0.1501158515987973,-15.456430909289029,-4.551378261183991,1,1
0.24080678899646107,0.29927197353205426,-0.15008988214964902,-15.449986547268114,-4.545717454660445,1,1
0.2408069449077902,0.29927637604116397,-0.15006835854592393,-15.44464606040015,-4.541026261892632,1,1
0.24080707340213126,0.2992800110781329,-0.1500505818543564,-15.440235793390395,-4.537152163348805,1,1
0.24080717895946685,0.2992830020690802,-0.15003595092604788,-15.436606406458031,-4.53396399079129,1,1
0.24080726539124156,0.2992854546196841,-0.15002395099055815,-15.43363003549325,-4.531349435170705,1,1
0.24080733592936632,0.2992874587063143,-0.1500141431609329,-15.431197679720304,-4.529212753659321,1,1
0.24080739330491174,0.29928909066718484,-0.1500061548569792,-15.429216818504527,-4.527472677449871,1,1
0.2408074398175512,0.29929041499920905,-0.14999967113443657,-15.427609254075474,-4.526060517626164,1,1
0.24080747739668587,0.29929148596866734,-0.14999442689204745,-15.426309173072504,-4.524918462980282,1,1
0.2408075076550855,0.29929234904564983,-0.14999019991655801,-15.425261416860796,-4.523998061024907,1,1
0.24080753193579876,0.29929304217356073,-0.14998680471695486,-15.42441994841438,-4.523258871538478,1,1
0.24080755135302237,0.2992935968858271,-0.14998408709335814,-15.423746502114406,-4.522667280692722,1,1
0.24080756682756227,0.2992940392824014,-0.14998191938252534,-15.423209401962163,-4.522195463054805,1,1
0.24080757911747142,0.2992943908787498,-0.1499801963204653,-15.42278253335786,-4.521820478441514,1,1
0.24080758884440295,0.2992946693398331,-0.14997883146286003,-15.422444453654226,-4.521523490647505,1,1
0.24080759651617503,0.2992948891111782,-0.14997775410547493,-15.422177627072925,-4.521289095398035,1,1
0.24080760254600284,0.2992950619585551,-0.1499769066492166,-15.421967770194778,-4.52110474542049,1,1
0.24080760726881337,0.29929519742706573,-0.1499762423576794,-15.42180329503404,-4.520960261228928,1,1
0.2408076109550206,0.29929530322966114,-0.1499757234586966,-15.421674837624714,-4.52084741702033,1,1
0.24080761382210147,0.2992953855742662,-0.14997531954535911,-15.42157486103394,-4.520759591947279,1,1
0.2408076160442781,0.2992954494378373,-0.14997500623603932,-15.42149732273399,-4.5206914779239,1,1
0.240807617760578,0.2992954987948327,-0.1499747640570181,-15.421437397278032,-4.520638836011864,1,1
0.2408076190815125,0.29929553680675486,-0.1499745775152783,-15.421391246211016,-4.520598294299136,1,1
0.24080762009458487,0.29929556597864554,-0.1499744343327879,-15.421355828087,-4.520567181009719,1,1
0.24080762086881177,0.2992955882876849,-0.14997432481714548,-15.42132874234539,-4.520543387356487,1,1
0.24080762145841814,0.29929560528837357,-0.14997424134672563,-15.421308101612276,-4.5205252553639275,1,1
0.24080762190584248,0.2992956181981646,-0.1499741779514385,-15.421292427735022,-4.520511486539309,1,1
0.24080762224417052,0.2992956279668596,-0.14997412997291298,-15.421280567526864,-4.5205010678581425,1,1
0.24080762249909682,0.2992956353325933,-0.14997409379030402,-15.421271624794604,-4.5204932120535455,1,1
0.24080779168466948,0.29929575218917714,-0.14997922029674937,-15.42124564788404,-4.7158222862408365,0,1
0.24080789492144472,0.2992958115540889,-0.14998244145816542,-15.42124564788404,-4.832303148208421,0,1
0.24080795799615318,0.2992958481394826,-0.14998441495884465,-15.42124564788404,-4.901460027024452,0,1
0.24080799638631195,0.29929587052132145,-0.1499856181116044,-15.42124564788404,-4.942343952940112,0,1
0.24080801965332982,0.299295884127259,-0.1499863480193232,-15.42124564788404,-4.966409662192545,0,1
0.24080803369131007,0.2992958923508923,-0.1499867886587236,-15.42124564788404,-4.980514431656536,0,1
0.24080804212163776,0.29929589729462935,-0.1499870533689439,-15.42124564788404,-4.988745323313833,0,1
0.24080804716036427,0.29929590025124747,-0.14998721161511241,-15.42124564788404,-4.993527587667903,0,1
0.24080805015752954,0.2992959020105407,-0.14998730575489452,-15.42124564788404,-4.9962940084090475,0,1
0.24080805193172258,0.299295903052179,-0.14998736148531827,-15.42124564788404,-4.997887291406512,0,1
0.24080805297688437,0.2992959036658712,-0.14998739431689104,-15.42124564788404,-4.998800877851656,0,1
0.2408080535895928,0.29929590402566214,-0.1499874135642703,-15.42124564788404,-4.999322409092006,0,1
0.2408080539470374,0.2992959042355666,-0.14998742479303281,-15.42124564788404,-4.999618808139024,0,1
0.24080805415455048,0.29929590435742853,-0.14998743131189515,-15.42124564788404,-4.999786507276236,0,1
0.2408080542744347,0.2992959044278313,-0.14998743507797982,-15.42124564788404,-4.999880964261153,0,1
0.24080805434335636,0.29929590446830634,-0.1499874372431146,-15.42124564788404,-4.999933927940295,0,1
0.24080805438278616,0.299295904491462,-0.14998743848178056,-15.42124564788404,-4.999963491351043,0,1
0.2408080544052335,0.2992959045046445,-0.14998743918695276,-15.42124564788404,-4.999979918215587,0,1
0.24080772469549294,0.29929623683488416,-0.14997402835456117,-15.19272431835979,-5.0,1,0
0.24080757091559196,0.29929638951367044,-0.1499678279902552,-15.087691503609761,-5.0,1,0
0.24080749993740597,0.29929645950073724,-0.1499649775370419,-15.039681248363014,-5.0,1,0
0.24080746742938136,0.299296491454247,-0.14996367439137281,-15.017856926272742,-5.0,1,0
0.24080745263795972,0.29929650597260377,-0.14996308193627517,-15.0079911312489,-5.0,1,0
0.24080744594820402,0.2992965125346205,-0.14996281408445047,-15.003556120430094,-5.0,1,0
0.2408074429401329,0.29929651548439684,-0.14996269366406043,-15.001573611789857,-5.0,1,0
0.24080744159526413,0.29929651680303165,-0.1499626398297109,-15.000692401237547,-5.0,1,0
0.24080744099741083,0.299296517389189,-0.14996261589876894,-15.000302930607454,-5.0,1,0
0.24080744073315258,0.29929651764827087,-0.14996260532116348,-15.00013177693194,-5.0,1,0
0.24080744061701514,0.29929651776213206,-0.1499626006724987,-15.000056994403227,-5.0,1,0
0.2408074405662678,0.29929651781188454,-0.1499625986412261,-15.000024507957093,-5.0,1,0
0.24080744054422135,0.29929651783349875,-0.1499625977587704,-15.000010477301078,-5.0,1,0
0.24029269868520084,0.2997449864189512,-0.14998644137700762,-15.0,-5.0,0,0
0.24010537204383997,0.2999081946602403,-0.1499951188717661,-15.0,-5.0,0,0
0.2400376706834657,0.29996717943613393,-0.1499982549884205,-15.0,-5.0,0,0
0.24001337315332694,0.2999883486469457,-0.14999938051807765,-15.0,-5.0,0,0
0.2400047140571237,0.2999958928801216,-0.14999978163166924,-15.0,-5.0,0,0
